02:22:30,933 INFO  AppSettings     Loading app settings...
02:22:33,377 WARN  XmlData         'Void Star' and 'Void Star' has the same ID of 0x716e!
02:22:33,379 WARN  XmlData         0x716e and 0x716e has the same name of Void Star!
02:22:33,384 WARN  XmlData         'TH Stinger Large' and 'TH Stinger Large' has the same ID of 0x011e!
02:22:33,385 WARN  XmlData         0x011e and 0x011e has the same name of TH Stinger Large!
02:22:33,387 WARN  XmlData         'TH Stinger Small' and 'TH Stinger Small' has the same ID of 0x011f!
02:22:33,390 WARN  XmlData         0x011f and 0x011f has the same name of TH Stinger Small!
02:22:33,391 WARN  XmlData         'TH Honey Daze' and 'TH Honey Daze' has the same ID of 0xa233!
02:22:33,395 WARN  XmlData         0xa233 and 0xa233 has the same name of TH Honey Daze!
02:22:33,400 WARN  XmlData         'Dragon Arrow' and 'Dragon Arrow' has the same ID of 0x7fcc!
02:22:33,402 WARN  XmlData         0x7fcc and 0x7fcc has the same name of Dragon Arrow!
02:22:33,444 WARN  XmlData         0x31a2 and 0x319d has the same name of SW Catenae's shuriken large proj!
02:22:33,481 WARN  XmlData         'Brown Wall' and 'MagicHeal' has the same ID of 0x0170!
02:22:33,484 WARN  XmlData         'Broken Grey Pillar' and 'AttackMid' has the same ID of 0x0180!
02:22:33,487 WARN  XmlData         'Broken Purple Pillar' and 'AttackFar' has the same ID of 0x0181!
02:22:33,488 WARN  XmlData         'Broken Blue Pillar' and 'ElectricZap' has the same ID of 0x0182!
02:22:33,490 WARN  XmlData         'Broken Red Pillar' and 'PetSavage' has the same ID of 0x0183!
02:22:33,492 WARN  XmlData         'Cross' and 'PetDecoy' has the same ID of 0x0184!
02:22:33,499 WARN  XmlData         'Fir Tree 1' and 'PetRisingFury' has the same ID of 0x0185!
02:22:33,503 WARN  XmlData         'Cherry Tree' and 'Attack Mid' has the same ID of 0x0194!
02:22:33,505 WARN  XmlData         'Saguaro Cactus 1' and 'Heal' has the same ID of 0x0197!
02:22:33,518 WARN  XmlData         'Saguaro Cactus 2' and 'Magic Heal' has the same ID of 0x0198!
02:22:33,529 WARN  XmlData         'Saguaro Cactus 3' and 'Savage' has the same ID of 0x0199!
02:22:33,549 WARN  XmlData         'Small Saguaro Cactus 1' and 'Decoy' has the same ID of 0x019a!
02:22:33,555 WARN  XmlData         'Small Saguaro Cactus 2' and 'Rising Fury' has the same ID of 0x019b!
02:22:33,585 WARN  XmlData         0x3a8b and 0x39bd has the same name of SNN lWPFs!
02:22:33,626 WARN  XmlData         0x3b2a and 0x3b10 has the same name of SN CW!
02:22:33,647 WARN  XmlData         0x3b98 and 0x3b83 has the same name of SNS CW!
02:22:33,660 WARN  XmlData         0x3bf9 and 0x3be4 has the same name of SNN CW!
02:22:33,669 WARN  XmlData         0x3c7b and 0x3c66 has the same name of SNR CW!
02:22:33,765 WARN  XmlData         'TH Fat Bees' and 'TH Fat Bees' has the same ID of 0x0127!
02:22:33,768 WARN  XmlData         0x0127 and 0x0127 has the same name of TH Fat Bees!
02:22:33,802 WARN  XmlData         'Debug Spawn' and 'Debug Spawn' has the same ID of 0x4309!
02:22:33,807 WARN  XmlData         0x4309 and 0x4309 has the same name of Debug Spawn!
02:22:33,814 INFO  XmlData         Finish loading game data.
02:22:33,816 INFO  XmlData         2233 Items
02:22:33,819 INFO  XmlData         1361 Tiles
02:22:33,826 INFO  XmlData         4353 Objects
02:22:33,828 INFO  XmlData         35 Skins
02:22:33,835 INFO  XmlData         24 Equipment Sets
02:22:33,839 INFO  XmlData         16 Classes
02:22:33,854 INFO  XmlData         101 Portals
02:22:33,864 INFO  XmlData         4 Merchants
02:22:33,883 INFO  XmlData         164 Pets
02:22:33,895 INFO  XmlData         7 Remote Textures
02:22:31,510 WARN  XmlData         'Castle of Dark Magic Portal' and 'Master Zemith's Hideout Key' has the same ID of 0x7b68!
02:22:33,914 INFO  XmlData         0 Additions
02:22:31,041 INFO  XmlData         Loading xml data...
02:22:34,211 INFO  Resources       Loading web data...
02:22:34,389 INFO  Resources       Loading language data...
02:22:34,782 INFO  ISManager       Server's Id is 5fe825d3-dd10-4f7d-80ee-a0e9d6abfc0c
02:22:31,867 WARN  XmlData         'Super Magic Mushroom' and 'Super Magic Mushroom' has the same ID of 0x7833!
02:22:35,090 INFO  ISManager       AppEngine (Account, 5fe825d3-dd10-4f7d-80ee-a0e9d6abfc0c) joined the network.
02:22:32,767 WARN  XmlData         'Oryx's Battle Attires' and 'Oryx Awesome Set' has the same skinType of 0x0401!
02:22:32,643 WARN  XmlData         0x7833 and 0x7833 has the same name of Super Magic Mushroom!
02:22:35,218 INFO  Server          Listening at port 80...
02:22:32,815 WARN  XmlData         'The Stone Revenant set' and 'Crystal Kunoichi Set' has the same skinType of 0x4b50!
02:22:32,851 WARN  XmlData         'SP Crystal Light Ground' and 'Abyss Troom Ground' has the same ID of 0x8590!
02:22:47,296 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
02:22:47,314 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
02:22:47,366 INFO  Server          Dispatching '/app/init'@127.0.0.1
02:22:47,391 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
02:22:47,423 INFO  Server          Dispatching '/char/list'@127.0.0.1
02:22:47,675 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
02:22:47,741 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
02:22:55,129 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
02:22:55,167 INFO  Server          Dispatching '/app/init'@127.0.0.1
02:22:55,200 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
02:22:55,232 INFO  Server          Dispatching '/char/list'@127.0.0.1
02:22:55,271 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
02:22:55,357 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
02:22:57,027 INFO  ISManager       Galactic Conquest (World, 0ab9590e-f923-46f1-a53a-d9bb9ead8fff) joined the network.
02:23:07,104 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
02:23:07,147 INFO  Server          Dispatching '/app/init'@127.0.0.1
02:23:07,176 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
02:23:07,206 INFO  Server          Dispatching '/char/list'@127.0.0.1
02:23:07,240 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
02:23:07,333 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
02:43:23,539 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
02:43:23,563 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
02:43:23,617 INFO  Server          Dispatching '/app/init'@127.0.0.1
02:43:23,657 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
02:43:23,689 INFO  Server          Dispatching '/char/list'@127.0.0.1
02:43:23,937 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
02:43:24,078 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
02:50:27,260 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
02:50:27,271 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
02:50:27,310 INFO  Server          Dispatching '/app/init'@127.0.0.1
02:50:27,338 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
02:50:27,369 INFO  Server          Dispatching '/char/list'@127.0.0.1
02:50:27,516 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
02:50:27,644 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
02:50:30,666 INFO  Server          Dispatching '/char/list'@127.0.0.1
02:50:30,817 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
02:50:41,113 INFO  Server          Dispatching '/char/list'@127.0.0.1
02:50:41,141 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
02:57:45,467 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
02:57:45,474 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
02:57:45,503 INFO  Server          Dispatching '/app/init'@127.0.0.1
02:57:45,533 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
02:57:45,564 INFO  Server          Dispatching '/char/list'@127.0.0.1
02:57:45,707 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
02:57:45,798 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
03:01:12,127 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
03:01:12,134 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
03:01:12,160 INFO  Server          Dispatching '/app/init'@127.0.0.1
03:01:12,198 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
03:01:12,229 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:01:12,354 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:01:12,416 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
03:02:20,957 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
03:02:20,994 INFO  Server          Dispatching '/app/init'@127.0.0.1
03:02:21,022 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
03:02:21,052 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:02:21,191 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:02:21,267 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
03:04:54,848 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:04:54,976 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:05:32,806 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:05:32,830 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:12:48,264 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
03:12:48,270 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
03:12:48,303 INFO  Server          Dispatching '/app/init'@127.0.0.1
03:12:48,328 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
03:12:48,360 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:12:48,509 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:12:48,578 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
03:17:55,660 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
03:17:55,671 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
03:17:55,721 INFO  Server          Dispatching '/app/init'@127.0.0.1
03:17:55,754 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
03:17:55,785 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:17:55,929 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:17:56,007 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
03:25:28,762 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
03:25:28,769 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
03:25:28,796 INFO  Server          Dispatching '/app/init'@127.0.0.1
03:25:28,833 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
03:25:28,864 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:25:28,991 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:25:29,094 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
03:29:30,424 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
03:29:30,432 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
03:29:30,459 INFO  Server          Dispatching '/app/init'@127.0.0.1
03:29:30,486 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
03:29:30,516 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:29:30,688 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:29:30,781 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
03:43:05,209 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
03:43:05,216 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
03:43:05,244 INFO  Server          Dispatching '/app/init'@127.0.0.1
03:43:05,273 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
03:43:05,304 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:43:05,349 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:43:05,431 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
03:45:49,200 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
03:45:49,208 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
03:45:49,235 INFO  Server          Dispatching '/app/init'@127.0.0.1
03:45:49,272 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
03:45:49,304 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:45:49,363 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:45:49,445 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
03:53:38,246 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
03:53:38,256 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
03:53:38,292 INFO  Server          Dispatching '/app/init'@127.0.0.1
03:53:38,319 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
03:53:38,352 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:53:38,556 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:53:38,692 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
03:56:54,688 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
03:56:54,694 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
03:56:54,720 INFO  Server          Dispatching '/app/init'@127.0.0.1
03:56:54,754 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
03:56:54,785 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:56:54,828 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:56:54,889 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
03:58:51,184 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
03:58:51,191 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
03:58:51,220 INFO  Server          Dispatching '/app/init'@127.0.0.1
03:58:51,255 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
03:58:51,287 INFO  Server          Dispatching '/char/list'@127.0.0.1
03:58:51,331 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
03:58:51,437 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
04:02:35,348 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
04:02:35,355 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
04:02:35,402 INFO  Server          Dispatching '/app/init'@127.0.0.1
04:02:35,429 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
04:02:35,458 INFO  Server          Dispatching '/char/list'@127.0.0.1
04:02:35,650 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
04:02:35,789 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
04:03:07,495 INFO  Server          Dispatching '/char/list'@127.0.0.1
04:03:07,533 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
04:03:37,891 INFO  Server          Dispatching '/char/list'@127.0.0.1
04:03:37,923 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
04:06:04,019 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
04:06:04,025 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
04:06:04,064 INFO  Server          Dispatching '/app/init'@127.0.0.1
04:06:04,094 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
04:06:04,126 INFO  Server          Dispatching '/char/list'@127.0.0.1
04:06:04,181 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
04:06:04,285 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
04:10:24,611 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
04:10:24,619 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
04:10:24,645 INFO  Server          Dispatching '/app/init'@127.0.0.1
04:10:24,685 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
04:10:24,715 INFO  Server          Dispatching '/char/list'@127.0.0.1
04:10:24,760 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
04:10:24,832 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
04:12:45,490 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
04:12:45,496 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
04:12:45,547 INFO  Server          Dispatching '/app/init'@127.0.0.1
04:12:45,571 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
04:12:45,601 INFO  Server          Dispatching '/char/list'@127.0.0.1
04:12:45,658 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
04:12:45,746 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
04:13:36,339 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
04:13:36,346 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
04:13:36,377 INFO  Server          Dispatching '/app/init'@127.0.0.1
04:13:36,412 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
04:13:36,443 INFO  Server          Dispatching '/char/list'@127.0.0.1
04:13:36,490 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
04:13:36,579 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
04:14:20,436 INFO  Server          Dispatching '/crossdomain.xml'@127.0.0.1
04:14:20,443 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
04:14:20,473 INFO  Server          Dispatching '/app/init'@127.0.0.1
04:14:20,511 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
04:14:20,541 INFO  Server          Dispatching '/char/list'@127.0.0.1
04:14:20,604 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
04:14:20,703 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
04:15:54,689 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
04:15:54,750 INFO  Server          Dispatching '/app/init'@127.0.0.1
04:15:54,785 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
04:15:54,818 INFO  Server          Dispatching '/char/list'@127.0.0.1
04:15:54,886 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
04:15:55,002 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
04:17:40,528 INFO  Server          Dispatching '/app/getLanguageStrings'@127.0.0.1
04:17:40,562 INFO  Server          Dispatching '/app/init'@127.0.0.1
04:17:40,600 INFO  Server          Dispatching '/app/getServerXmls'@127.0.0.1
04:17:40,631 INFO  Server          Dispatching '/char/list'@127.0.0.1
04:17:40,678 INFO  Server          Dispatching '/dailyLogin/fetchCalendar'@127.0.0.1
04:17:40,755 INFO  Server          Dispatching '/mysterybox/getBoxes'@127.0.0.1
